"Type";"Start Port";"Start Week";"Destination";"Duration";"Weight";"Pickup Interval";"Cargo";"Cranes";"Ice Class";"Bi Fuel";"Rate";"Currency";"Discharge Time";"Port Days";"SSHINC";"Demurage";"Signing Fee";"Cargo Volume";"Floor Strength";"Maintenance Period";"Monthly Payment Date";"Penalty";"Broker";"Commission"
"Voyage Charter";"Chiba";37;"Corpus Christi";15;206266;0;"Steel Products";FALSE;FALSE;FALSE;5.17;"USD";0;32;TRUE;27303;0.13;0;0;0;0;10921;"Omega Forwarding";0.01
"Voyage Charter";"Corpus Christi";37;"Incheon";14;67851;0;"Manufactureds";FALSE;FALSE;FALSE;28.76;"USD";0;31;TRUE;27303;0.25;0;0;0;0;10921;"Bosman Freight Forwarders";0.03
"Voyage Charter";"Kamsar";37;"Port-Gentil";3;8421;0;"Grain";FALSE;FALSE;FALSE;17.18;"USD";0;8;FALSE;12710;0.01;0;0;0;0;5084;"BYFCP";0.01
"Voyage Charter";"Karachi";37;"Mina Saqr";2;9527;0;"Grain";FALSE;FALSE;FALSE;32.24;"USD";0;8;TRUE;12710;0.41;0;0;0;0;5084;"Cargo Excellence";0.02
"Voyage Charter";"Rotterdam";37;"Antwerp";1;19448;0;"Steel Products";FALSE;FALSE;FALSE;9.2;"USD";0;-1;TRUE;14743;0.14;0;0;0;0;5897;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Marseille";37;"Izmir";2;13170;0;"Minor Ores";FALSE;FALSE;FALSE;19.83;"USD";0;6;TRUE;12710;0.32;0;0;0;0;5084;"Great Eagle Tranport Services";0.03
"Voyage Charter";"Hamburg";38;"Tallinn";2;18979;0;"Agribulk";FALSE;TRUE;FALSE;7.88;"USD";0;6;FALSE;15695;0.24;0;0;0;0;6278;"ABC Logisitcs";0.03
"Voyage Charter (Contract Of Affreightment)";"Hamburg";38;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;-1;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Richards Bay";38;"Guangzhou";7;71876;0;"Coal";FALSE;FALSE;FALSE;11.88;"USD";0;17;FALSE;17888;0.1;0;0;0;0;7155;"Omega Forwarding";0.01
"Voyage Charter";"Corpus Christi";38;"Pasir Gudang";10;40011;0;"Grain";FALSE;FALSE;FALSE;17.72;"USD";0;13;FALSE;19770;0.32;0;0;0;0;7908;"ABC Logisitcs";0.02
"Contract Of Affreightment";"Wilhelmshaven";38;"Marseille";52;25918;4;"Alumina";FALSE;FALSE;FALSE;25.6;"USD";5;0;FALSE;15388;0;0;0;0;0;6155;"Brauner International";0.03
"Voyage Charter";"San Vicente";38;"Mumbai";8;39411;0;"Steel Products";FALSE;FALSE;FALSE;19.85;"USD";0;7;FALSE;20880;0.38;0;0;0;0;8352;"Crafters Group";0.04
"Voyage Charter";"Corpus Christi";38;"New York";3;38146;0;"Coal";FALSE;FALSE;FALSE;9.29;"USD";0;11;TRUE;20880;0.28;0;0;0;0;8352;"ABC Logisitcs";0.01
"Voyage Charter";"Shanghai";38;"Jeddah";6;98862;0;"Fertilizers";FALSE;FALSE;FALSE;17.33;"USD";0;-10;FALSE;17665;0.04;0;0;0;0;7066;"Cargo Excellence";0.03
"Voyage Charter";"Rotterdam";38;"Antwerp";1;9188;0;"Woodproducts";FALSE;FALSE;FALSE;12;"USD";0;-2;TRUE;11330;0.08;0;0;0;0;4532;"Intercargo Services";0.01
"Voyage Charter";"Corpus Christi";38;"New York";3;17282;0;"Grain";FALSE;FALSE;FALSE;14;"USD";0;1;FALSE;14293;0.14;0;0;0;0;5717;"Intercargo Services";0.05
"Voyage Charter";"Marseille";38;"Kamsar";2;18342;0;"Minor Ores";FALSE;FALSE;FALSE;14.04;"USD";0;6;FALSE;14293;0.24;0;0;0;0;5717;"Continental Maritime";0.03
"Voyage Charter";"Marseille";38;"Izmir";2;16747;0;"Bauxite";FALSE;FALSE;FALSE;13.98;"USD";0;6;TRUE;14293;0.2;0;0;0;0;5717;"Mann Global Logistics";0.04
"Voyage Charter";"Chiba";38;"Corpus Christi";13;123972;0;"Steel Products";FALSE;FALSE;FALSE;7.72;"USD";0;22;TRUE;14950;0.39;0;0;0;0;5980;"ABC Logisitcs";0.05
"Voyage Charter";"Rotterdam";38;"Wilhelmshaven";1;4370;0;"Coal";FALSE;FALSE;FALSE;12;"USD";0;1;FALSE;10980;0.21;0;0;0;0;4392;"Brauner International";0.01
"Voyage Charter";"Mina Saqr";38;"Mumbai";3;14282;0;"Steel Products";FALSE;FALSE;FALSE;15.07;"USD";0;7;TRUE;15068;0.01;0;0;0;0;6027;"Cargo Excellence";0.02
"Voyage Charter";"Corpus Christi";38;"New York";3;46685;0;"Grain";FALSE;FALSE;FALSE;9.66;"USD";0;14;TRUE;21843;0.43;0;0;0;0;8737;"McCorran Freight";0.01
"Voyage Charter";"Corpus Christi";38;"Mina Saqr";10;67185;0;"Grain";FALSE;FALSE;FALSE;19.14;"USD";0;17;TRUE;18193;0.31;0;0;0;0;7277;"Intercargo Services";0.05
"Contract Of Affreightment";"Gdansk";38;"Gothenburg";52;5396;1;"Manufactureds";FALSE;TRUE;FALSE;28.63;"BRL";4;0;FALSE;12710;0;0;0;0;0;5084;"Bosman Freight Forwarders";0.04
"Voyage Charter";"Incheon";38;"New York";11;107073;0;"Bauxite";FALSE;FALSE;FALSE;11.74;"USD";0;8;TRUE;17825;0.07;0;0;0;0;7130;"Mann Global Logistics";0.02
"Voyage Charter";"Shanghai";38;"Hamburg";10;49203;0;"Manufactureds";FALSE;FALSE;FALSE;32.3;"USD";0;8;TRUE;19320;0.4;0;0;0;0;7728;"ABC Logisitcs";0.01
"Voyage Charter";"Corpus Christi";38;"San Antonio";8;50809;0;"Grain";FALSE;FALSE;FALSE;13.97;"USD";0;15;TRUE;16610;0.27;0;0;0;0;6644;"McCorran Freight";0.01
"Voyage Charter";"Corpus Christi";38;"Portland";11;78459;0;"Grain";FALSE;FALSE;FALSE;16.86;"USD";0;17;TRUE;18708;0.46;0;0;0;0;7483;"ABC Logisitcs";0.03
"Voyage Charter";"Tubarao";38;"Hamburg";4;40790;0;"Iron Ore";FALSE;FALSE;FALSE;13.71;"USD";0;7;TRUE;17555;0.47;0;0;0;0;7022;"ABC Logisitcs";0.01
"Voyage Charter";"Newcastle";38;"Chiba";4;45304;0;"Iron Ore";FALSE;FALSE;FALSE;14.68;"USD";0;7;FALSE;17555;0.17;0;0;0;0;7022;"Omega Forwarding";0.01
"Voyage Charter";"Tubarao";38;"Dunkirk";5;69593;0;"Minor Ores";FALSE;FALSE;FALSE;12.62;"USD";0;11;FALSE;16880;0.01;0;0;0;0;6752;"Worldwide Freight";0.04
"Voyage Charter";"New York";38;"Antwerp";4;59705;0;"Manufactureds";FALSE;FALSE;FALSE;26.46;"USD";0;8;FALSE;18985;0.37;0;0;0;0;7594;"McCorran Freight";0.03
"Voyage Charter";"Chiba";38;"Tallinn";10;79761;0;"Iron Ore";FALSE;TRUE;FALSE;21.47;"USD";0;6;TRUE;18708;0;0;0;0;0;7483;"Worldwide Freight";0.03
"Voyage Charter";"Rotterdam";38;"Mumbai";8;67125;0;"Agribulk";FALSE;FALSE;FALSE;19.97;"USD";0;8;TRUE;18985;0.46;0;0;0;0;7594;"Worldwide Freight";0.02
"Voyage Charter";"Antwerp";38;"Rotterdam";1;7948;0;"Iron Ore";FALSE;FALSE;FALSE;13.52;"USD";0;1;TRUE;13873;0.07;0;0;0;0;5549;"ABC Logisitcs";0.04
"Voyage Charter";"Rotterdam";39;"Gijon";2;8494;0;"Manufactureds";FALSE;FALSE;FALSE;15;"USD";0;-1;FALSE;15018;0.04;0;0;0;0;6007;"Great Eagle Tranport Services";0.01
"Voyage Charter (Contract Of Affreightment)";"Hamburg";39;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;-1;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Rotterdam";39;"Antwerp";1;17260;0;"Steel Products";FALSE;FALSE;FALSE;9.8;"USD";0;-1;FALSE;15420;0.21;0;0;0;0;6168;"Worldwide Freight";0.05
"Contract Of Affreightment";"Corpus Christi";39;"Gijon";55;123064;13;"Coal";FALSE;FALSE;FALSE;14.1;"USD";26;0;FALSE;15543;0;0;0;0;0;6217;"Allseas Cargo";0.05
"Contract Of Affreightment";"Gothenburg";39;"Antwerp";52;19797;8;"Steel Products";FALSE;TRUE;FALSE;13.68;"USD";5;0;FALSE;15388;0;0;0;0;0;6155;"Worldwide Freight";0.02
"Voyage Charter";"Shanghai";39;"Corpus Christi";13;128480;0;"Alumina";FALSE;FALSE;FALSE;10.05;"USD";0;23;TRUE;15310;0.5;0;0;0;0;6124;"Omega Forwarding";0.04
"Voyage Charter";"Wilhelmshaven";39;"Rotterdam";1;5275;0;"Coal";FALSE;FALSE;FALSE;14;"USD";0;2;FALSE;11135;0.11;0;0;0;0;4454;"Worldwide Freight";0.05
"Voyage Charter";"Dunkirk";39;"Jeddah";9;104469;0;"Agribulk";FALSE;FALSE;FALSE;15.42;"USD";0;14;TRUE;17868;0.39;0;0;0;0;7147;"Worldwide Freight";0.01
"Voyage Charter";"Antwerp";39;"Hamburg";1;6294;0;"Grain";FALSE;FALSE;FALSE;19.98;"USD";0;1;FALSE;11330;0.17;0;0;0;0;4532;"ABC Logisitcs";0.01
"Voyage Charter";"Rotterdam";39;"Izmir";3;20712;0;"Agribulk";FALSE;FALSE;FALSE;18.99;"USD";0;2;FALSE;14293;0.24;0;0;0;0;5717;"ABC Logisitcs";0.01
"Voyage Charter";"Incheon";39;"Newcastle";4;42554;0;"Grain";FALSE;FALSE;FALSE;19.15;"USD";0;-4;TRUE;20458;0.12;0;0;0;0;8183;"Intercargo Services";0.03
"Contract Of Affreightment";"Incheon";39;"Jeddah";53;33225;7;"Agribulk";FALSE;FALSE;FALSE;25.44;"USD";7;0;FALSE;21843;0;0;0;0;0;8737;"Cargo Excellence";0.03
"Voyage Charter";"Shanghai";39;"Jeddah";5;73897;0;"Grain";FALSE;FALSE;FALSE;13.07;"USD";0;11;TRUE;17825;0.06;0;0;0;0;7130;"Intercargo Services";0.03
"Voyage Charter";"Alexandria";39;"Batumi";3;7022;0;"Fertilizers";TRUE;TRUE;FALSE;22.06;"USD";0;19;FALSE;12710;0.22;0;0;0;0;5084;"Brauner International";0.01
"Voyage Charter";"Nouadhibou";39;"Jeddah";6;26084;0;"Iron Ore";FALSE;FALSE;FALSE;20.03;"USD";0;7;FALSE;15073;0.38;0;0;0;0;6029;"Continental Maritime";0.05
"Voyage Charter";"Dunkirk";39;"Marseille";3;54011;0;"Steel Products";FALSE;FALSE;FALSE;9.29;"USD";0;8;FALSE;16880;0.08;0;0;0;0;6752;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Hai Phong";39;"New York";10;74551;0;"Fertilizers";FALSE;FALSE;FALSE;14.65;"USD";0;9;TRUE;18708;0.01;0;0;0;0;7483;"McCorran Freight";0.01
"Voyage Charter";"Rotterdam";39;"Antwerp";1;7024;0;"Manufactureds";FALSE;FALSE;FALSE;17.98;"USD";0;0;FALSE;13873;0.35;0;0;0;0;5549;"Worldwide Freight";0.05
"Contract Of Affreightment";"Mina Saqr";39;"Hai Phong";53;13268;4;"Manufactureds";FALSE;FALSE;FALSE;20.31;"USD";10;0;FALSE;15425;0;0;0;0;0;6170;"Bosman Freight Forwarders";0.03
"Contract Of Affreightment";"Antwerp";39;"Dunkirk";52;9843;2;"Iron Ore";FALSE;FALSE;FALSE;22.31;"USD";6;0;TRUE;10983;0;0;0;0;0;4393;"ABC Logisitcs";0.05
"Voyage Charter";"Rotterdam";39;"Antwerp";1;19337;0;"Steel Products";FALSE;FALSE;FALSE;15.51;"USD";0;6;TRUE;15425;0.45;0;0;0;0;6170;"ABC Logisitcs";0.02
"Voyage Charter";"Hamburg";39;"Antwerp";1;26336;0;"Steel Products";FALSE;FALSE;FALSE;20.93;"USD";0;6;TRUE;15425;0.2;0;0;0;0;6170;"Worldwide Freight";0.05
"Voyage Charter";"Rotterdam";39;"Hamburg";1;4644;0;"Agribulk";FALSE;FALSE;FALSE;22.75;"USD";0;5;FALSE;10983;0.08;0;0;0;0;4393;"Worldwide Freight";0.05
"Voyage Charter";"Dunkirk";39;"Marseille";3;74497;0;"Fertilizers";FALSE;FALSE;FALSE;11.29;"USD";0;8;TRUE;19230;0.15;0;0;0;0;7692;"Brauner International";0.04
"Voyage Charter";"Gijon";39;"Rotterdam";1;9971;0;"Steel Products";FALSE;FALSE;FALSE;21;"USD";0;6;FALSE;10983;0.42;0;0;0;0;4393;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Guangzhou";39;"Antwerp";9;45782;0;"Manufactureds";FALSE;FALSE;FALSE;31.55;"USD";0;8;FALSE;19230;0.27;0;0;0;0;7692;"Worldwide Freight";0.01
"Voyage Charter";"Dalian";39;"Jeddah";6;83223;0;"Grain";FALSE;FALSE;FALSE;13.07;"USD";0;9;FALSE;23083;0.02;0;0;0;0;9233;"Cargo Excellence";0.01
"Voyage Charter";"Marseille";39;"Odessa";5;26912;0;"Coal";TRUE;TRUE;FALSE;13.46;"USD";0;27;TRUE;15425;0.08;0;0;0;0;6170;"Allseas Cargo";0.01
"Voyage Charter";"Antwerp";39;"Hamburg";1;6985;0;"Agribulk";FALSE;FALSE;FALSE;24.77;"USD";0;5;TRUE;10983;0.26;0;0;0;0;4393;"Brauner International";0.03
"Voyage Charter";"New York";39;"Corpus Christi";3;15681;0;"Agribulk";FALSE;FALSE;FALSE;15.29;"USD";0;8;FALSE;15425;0.49;0;0;0;0;6170;"ABC Logisitcs";0.05
"Voyage Charter (Contract Of Affreightment)";"Hamburg";40;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;-1;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Corpus Christi";40;"New York";3;17264;0;"Grain";FALSE;FALSE;FALSE;13.239;"USD";0;9;TRUE;15665;0.36;0;0;0;0;6266;"ABC Logisitcs";0.02
"Voyage Charter";"Ensenada";40;"Rotterdam";12;179686;0;"Iron Ore";FALSE;FALSE;FALSE;10.1;"USD";0;28;FALSE;17868;0.14;0;0;0;0;7147;"ABC Logisitcs";0.04
"Voyage Charter";"Alexandria";40;"Antwerp";6;21762;0;"Fertilizers";TRUE;FALSE;FALSE;16.33;"USD";0;23;TRUE;15068;0.28;0;0;0;0;6027;"Brauner International";0.04
"Voyage Charter";"Antwerp";40;"Rotterdam";1;9118;0;"Agribulk";FALSE;FALSE;FALSE;10;"USD";0;5;TRUE;10980;0.09;0;0;0;0;4392;"ABC Logisitcs";0.01
"Voyage Charter";"Wilhelmshaven";40;"Dunkirk";1;6006;0;"Minor Ores";FALSE;FALSE;FALSE;26.39;"USD";0;5;TRUE;10980;0.14;0;0;0;0;4392;"Worldwide Freight";0.01
"Voyage Charter";"Chiba";40;"Tallinn";11;94627;0;"Steel Products";FALSE;TRUE;FALSE;17.63;"USD";0;8;FALSE;17825;0.43;0;0;0;0;7130;"Omega Forwarding";0.04
"Voyage Charter";"Tallinn";40;"Gothenburg";1;8935;0;"Steel Products";FALSE;TRUE;FALSE;21.64;"INR";0;4;TRUE;12710;0.01;0;0;0;0;5084;"Bosman Freight Forwarders";0.03
"Voyage Charter";"Odessa";40;"Batumi";6;38812;0;"Steel Products";TRUE;TRUE;FALSE;4.76;"USD";0;37;TRUE;17555;0.5;0;0;0;0;7022;"Brauner International";0.05
"Voyage Charter";"Chiba";40;"Corpus Christi";14;67851;0;"Manufactureds";FALSE;FALSE;FALSE;17.44;"USD";0;31;FALSE;22638;0.06;0;0;0;0;9055;"Omega Forwarding";0.01
"Contract Of Affreightment";"Gijon";40;"Rotterdam";53;35271;5;"Iron Ore";FALSE;FALSE;FALSE;9.4;"USD";7;0;TRUE;21023;0;0;0;0;0;8409;"Great Eagle Tranport Services";0.03
"Voyage Charter";"Chiba";40;"Alexandria";15;42063;0;"Agribulk";TRUE;FALSE;FALSE;30.14;"USD";0;41;FALSE;21023;0.49;0;0;0;0;8409;"McCorran Freight";0.01
"Contract Of Affreightment";"Cork";40;"Odessa";56;38971;11;"Coal";TRUE;TRUE;FALSE;12.23;"USD";33;0;TRUE;19113;0;0;0;0;0;7645;"Allseas Cargo";0.02
"Voyage Charter";"New York";40;"Corpus Christi";3;19337;0;"Agribulk";FALSE;FALSE;FALSE;15.19;"USD";0;9;TRUE;14250;0.28;0;0;0;0;5700;"ABC Logisitcs";0.05
"Voyage Charter";"Odessa";40;"Gothenburg";7;30030;0;"Steel Products";TRUE;TRUE;FALSE;10.04;"THB";0;26;TRUE;19113;0.29;0;0;0;0;7645;"Brauner International";0.04
"Voyage Charter";"Kashima";40;"Antwerp";12;156649;0;"Steel Products";FALSE;FALSE;FALSE;14.68;"USD";0;26;TRUE;16505;0.4;0;0;0;0;6602;"McCorran Freight";0.01
"Voyage Charter";"Hamburg";40;"Rotterdam";1;8678;0;"Coal";FALSE;FALSE;FALSE;22;"USD";0;2;FALSE;12358;0.31;0;0;0;0;4943;"ABC Logisitcs";0.04
"Voyage Charter";"Marseille";40;"Melbourne";9;29526;0;"Manufactureds";FALSE;FALSE;FALSE;30.51;"USD";0;13;TRUE;19113;0.38;0;0;0;0;7645;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Pasir Gudang";40;"Antwerp";9;55486;0;"Manufactureds";FALSE;FALSE;FALSE;28.5;"USD";0;12;TRUE;21168;0.08;0;0;0;0;8467;"Blue Mountain Logistics";0.04
"Voyage Charter";"Tallinn";40;"Marseille";3;22450;0;"Manufactureds";FALSE;TRUE;FALSE;13.77;"EUR";0;7;TRUE;19113;0.28;0;0;0;0;7645;"Great Eagle Tranport Services";0.03
"Voyage Charter (Contract Of Affreightment)";"Hamburg";41;"Rotterdam";1;10312;0;"Coal";FALSE;FALSE;FALSE;17.98;"USD";0;0;TRUE;12953;0.44;0;0;0;0;5181;"ABC Logisitcs";0.02
"Voyage Charter (Contract Of Affreightment)";"Hamburg";41;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;-1;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Newcastle";41;"Chiba";4;58312;0;"Coal";FALSE;FALSE;FALSE;16.16;"USD";0;8;TRUE;15730;0.27;0;0;0;0;6292;"McCorran Freight";0.05
"Voyage Charter";"Marseille";41;"Odessa";4;19859;0;"Iron Ore";TRUE;TRUE;FALSE;19.17;"USD";0;21;FALSE;14780;0.22;0;0;0;0;5912;"Continental Maritime";0.02
"Voyage Charter";"Gothenburg";41;"Izmir";3;32243;0;"Minor Ores";FALSE;TRUE;FALSE;11.96;"USD";0;6;TRUE;20703;0.19;0;0;0;0;8281;"Worldwide Freight";0.03
"Voyage Charter";"Gothenburg";41;"Tallinn";1;8839;0;"Iron Ore";FALSE;TRUE;FALSE;20.85;"USD";0;4;TRUE;11330;0.32;0;0;0;0;4532;"Continental Maritime";0.04
"Time Charter";"Mina Saqr";41;"Mina Saqr";25;5899;0;"Ballast";FALSE;FALSE;FALSE;7204;"USD";0;0;FALSE;0;0;5899;15;9;15;4392;"McCorran Freight";0.05
"Contract Of Affreightment";"Corpus Christi";41;"Jeddah";54;66563;4;"Grain";FALSE;FALSE;FALSE;26.63;"USD";16;0;TRUE;19320;0;0;0;0;0;7728;"Intercargo Services";0.03
"Voyage Charter";"Antwerp";41;"Dampier";10;53048;0;"Agribulk";FALSE;FALSE;FALSE;23.78;"USD";0;17;TRUE;16610;0.23;0;0;0;0;6644;"Worldwide Freight";0.01
"Voyage Charter";"Tubarao";41;"Walvis Bay";3;14650;0;"Agribulk";FALSE;FALSE;FALSE;22.2;"USD";0;5;FALSE;14743;0.26;0;0;0;0;5897;"BYFCP";0.03
"Voyage Charter";"New York";41;"Corpus Christi";3;17044;0;"Manufactureds";FALSE;FALSE;FALSE;20;"USD";0;-2;TRUE;14743;0.47;0;0;0;0;5897;"ABC Logisitcs";0.04
"Voyage Charter";"Tallinn";41;"Odessa";8;43230;0;"Coal";TRUE;TRUE;FALSE;12.42;"USD";0;34;TRUE;17555;0.31;0;0;0;0;7022;"Allseas Cargo";0.04
"Contract Of Affreightment";"Pasir Gudang";41;"Izmir";53;40219;10;"Manufactureds";FALSE;FALSE;FALSE;24.53;"USD";10;0;FALSE;16348;0;0;0;0;0;6539;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Shanghai";41;"New York";13;78343;0;"Manufactureds";FALSE;FALSE;FALSE;22.74;"USD";0;30;FALSE;25118;0.15;0;0;0;0;10047;"Bosman Freight Forwarders";0.03
"Voyage Charter";"Jeddah";41;"Mumbai";3;33717;0;"Steel Products";FALSE;FALSE;FALSE;8.97;"USD";0;6;TRUE;21023;0.32;0;0;0;0;8409;"Bosman Freight Forwarders";0.03
"Voyage Charter";"Chiba";41;"New York";11;93917;0;"Steel Products";FALSE;FALSE;FALSE;9.67;"USD";0;8;FALSE;19230;0.35;0;0;0;0;7692;"ABC Logisitcs";0.01
"Voyage Charter";"Incheon";41;"Corpus Christi";13;83340;0;"Manufactureds";FALSE;FALSE;FALSE;14.15;"USD";0;25;TRUE;15018;0.24;0;0;0;0;6007;"McCorran Freight";0.04
"Voyage Charter";"Pasir Gudang";41;"Marseille";9;135384;0;"Bauxite";FALSE;FALSE;FALSE;7.81;"USD";0;14;FALSE;15018;0.05;0;0;0;0;6007;"Blue Mountain Logistics";0.01
"Voyage Charter";"Rotterdam";41;"Antwerp";1;4318;0;"Steel Products";FALSE;FALSE;FALSE;22.12;"USD";0;5;TRUE;11003;0.15;0;0;0;0;4401;"Worldwide Freight";0.04
"Voyage Charter";"Dunkirk";41;"Gijon";2;42560;0;"Iron Ore";FALSE;FALSE;FALSE;14.43;"USD";0;8;FALSE;20745;0.23;0;0;0;0;8298;"ABC Logisitcs";0.01
"Voyage Charter";"Guangzhou";41;"Corpus Christi";12;158417;0;"Steel Products";FALSE;FALSE;FALSE;9.53;"USD";0;25;FALSE;16230;0.08;0;0;0;0;6492;"McCorran Freight";0.02
"Voyage Charter";"Gothenburg";41;"Marseille";3;29944;0;"Fertilizers";FALSE;TRUE;FALSE;6.88;"USD";0;6;TRUE;20745;0.23;0;0;0;0;8298;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Jeddah";41;"Mumbai";3;24696;0;"Steel Products";FALSE;FALSE;FALSE;15.99;"USD";0;0;FALSE;15218;0.47;0;0;0;0;6087;"Bosman Freight Forwarders";0.02
"Voyage Charter";"Ensenada";41;"New York";11;55668;0;"Manufactureds";FALSE;FALSE;FALSE;20.87;"USD";0;21;FALSE;23960;0.17;0;0;0;0;9584;"ABC Logisitcs";0.04
"Voyage Charter";"Marseille";41;"Odessa";5;26178;0;"Agribulk";TRUE;TRUE;FALSE;8.83;"USD";0;26;FALSE;20745;0.24;0;0;0;0;8298;"Great Eagle Tranport Services";0.01
"Voyage Charter";"Rotterdam";41;"Melbourne";10;41064;0;"Manufactureds";FALSE;FALSE;FALSE;25.75;"USD";0;16;FALSE;15998;0.33;0;0;0;0;6399;"Blue Mountain Logistics";0.03
"Voyage Charter";"Chiba";41;"Corpus Christi";13;122207;0;"Steel Products";FALSE;FALSE;FALSE;10.4;"USD";0;23;TRUE;20078;0.09;0;0;0;0;8031;"Omega Forwarding";0.05
"Voyage Charter (Contract Of Affreightment)";"Antwerp";41;"Marseille";3;24312;0;"Agribulk";FALSE;FALSE;FALSE;17;"USD";0;-1;FALSE;20745;0.03;0;0;0;0;8298;"Great Eagle Tranport Services";0.03
"Voyage Charter (Contract Of Affreightment)";"Gdansk";42;"Marseille";3;44168;0;"Alumina";FALSE;TRUE;FALSE;11.9;"USD";0;-4;FALSE;19858;0.31;0;0;0;0;7943;"Worldwide Freight";0.05
"Voyage Charter (Contract Of Affreightment)";"Hamburg";42;"Marseille";2;25550;0;"Fertilizers";FALSE;FALSE;FALSE;25;"USD";0;-2;FALSE;15695;0.49;0;0;0;0;6278;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Incheon";42;"New York";11;102436;0;"Alumina";FALSE;FALSE;FALSE;7.72;"USD";0;9;TRUE;20453;0.2;0;0;0;0;8181;"McCorran Freight";0.02
"Voyage Charter";"Rotterdam";42;"Jeddah";8;52632;0;"Manufactureds";FALSE;FALSE;FALSE;17.66;"USD";0;11;TRUE;17665;0.38;0;0;0;0;7066;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Hamburg";42;"Gijon";2;21773;0;"Agribulk";FALSE;FALSE;FALSE;14.9;"USD";0;7;TRUE;14293;0.06;0;0;0;0;5717;"Brauner International";0.05
"Voyage Charter";"Rio Grande";42;"Dampier";7;43000;0;"Woodproducts";FALSE;FALSE;FALSE;20.69;"USD";0;11;TRUE;21843;0.24;0;0;0;0;8737;"Intercargo Services";0.04
"Voyage Charter";"Rotterdam";42;"Batumi";5;72564;0;"Steel Products";FALSE;TRUE;FALSE;10.01;"USD";0;16;TRUE;19320;0.19;0;0;0;0;7728;"ABC Logisitcs";0.03
"Voyage Charter";"New York";42;"Kolkata";9;82633;0;"Alumina";FALSE;FALSE;FALSE;15.88;"USD";0;9;FALSE;18708;0.44;0;0;0;0;7483;"Cargo Excellence";0.01
"Voyage Charter";"Corpus Christi";42;"Gothenburg";5;48945;0;"Iron Ore";FALSE;TRUE;FALSE;17.15;"USD";0;12;FALSE;17555;0.45;0;0;0;0;7022;"Worldwide Freight";0.01
"Voyage Charter";"Dunkirk";42;"Rotterdam";1;7395;0;"Coal";FALSE;FALSE;FALSE;11;"USD";0;2;TRUE;13873;0.05;0;0;0;0;5549;"Brauner International";0.03
"Voyage Charter";"Pasir Gudang";42;"Incheon";3;24584;0;"Coal";FALSE;FALSE;FALSE;16.57;"USD";0;8;FALSE;15073;0.26;0;0;0;0;6029;"Allseas Cargo";0.04
"Voyage Charter";"Mina Saqr";42;"Mumbai";2;15944;0;"Steel Products";FALSE;FALSE;FALSE;17.4;"USD";0;8;TRUE;15073;0.44;0;0;0;0;6029;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Corpus Christi";42;"Antwerp";5;47794;0;"Grain";FALSE;FALSE;FALSE;18.29;"USD";0;-1;FALSE;17555;0.2;0;0;0;0;7022;"Brauner International";0.02
"Voyage Charter";"Tallinn";42;"Odessa";9;48333;0;"Steel Products";TRUE;TRUE;FALSE;7.73;"USD";0;38;TRUE;17555;0.26;0;0;0;0;7022;"Bosman Freight Forwarders";0.04
"Voyage Charter";"Rotterdam";42;"Corpus Christi";5;47692;0;"Steel Products";FALSE;FALSE;FALSE;15.25;"USD";0;12;TRUE;21023;0.13;0;0;0;0;8409;"Bosman Freight Forwarders";0.04
"Voyage Charter";"New York";42;"Corpus Christi";3;52446;0;"Steel Products";FALSE;FALSE;FALSE;5;"USD";0;-16;FALSE;21023;0.25;0;0;0;0;8409;"ABC Logisitcs";0.01
"Voyage Charter";"Shanghai";42;"Incheon";2;6287;0;"Manufactureds";FALSE;FALSE;FALSE;29.94;"USD";0;5;TRUE;12358;0.18;0;0;0;0;4943;"Omega Forwarding";0.04
"Voyage Charter";"Dampier";42;"Chiba";5;70872;0;"Iron Ore";FALSE;FALSE;FALSE;12.42;"USD";0;15;FALSE;20043;0.16;0;0;0;0;8017;"Omega Forwarding";0.05
"Voyage Charter";"New York";42;"Portland";10;55020;0;"Manufactureds";FALSE;FALSE;FALSE;20.91;"USD";0;8;TRUE;21168;0.11;0;0;0;0;8467;"McCorran Freight";0.03
